OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,ActivityStartDate,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,ActivityEndDate,ActivityEndTime/Time,ActivityEndTime/TimeZoneCode,ActivityRelativeDepthName,ActivityDepthHeightMeasure/MeasureValue,ActivityDepthHeightMeasure/MeasureUnitCode,ActivityDepthAltitudeReferencePointText,ActivityTopDepthHeightMeasure/MeasureValue,ActivityTopDepthHeightMeasure/MeasureUnitCode,ActivityBottomDepthHeightMeasure/MeasureValue,ActivityBottomDepthHeightMeasure/MeasureUnitCode,ProjectIdentifier,ProjectName,ActivityConductingOrganizationText,MonitoringLocationIdentifier,MonitoringLocationName,ActivityCommentText,SampleAquifer,HydrologicCondition,HydrologicEvent,ActivityLocation/LatitudeMeasure,ActivityLocation/LongitudeMeasure,SampleCollectionMethod/MethodIdentifier,SampleCollectionMethod/MethodIdentifierContext,SampleCollectionMethod/MethodName,SampleCollectionMethod/MethodDescriptionText,SampleCollectionEquipmentName,ResultIdentifier,ResultDetectionConditionText,MethodSpeciationName,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure/MeasureUnitCode,MeasureQualifierCode,ResultStatusIdentifier,StatisticalBaseCode,ResultValueTypeName,ResultWeightBasisText,ResultTimeBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,DataQuality/PrecisionValue,DataQuality/BiasValue,DataQuality/ConfidenceIntervalValue,DataQuality/UpperConfidenceLimitValue,DataQuality/LowerConfidenceLimitValue,ResultCommentText,USGSPCode,ResultDepthHeightMeasure/MeasureValue,ResultDepthHeightMeasure/MeasureUnitCode,ResultDepthAltitudeReferencePointText,SubjectTaxonomicName,SampleTissueAnatomyName,BinaryObjectFileName,BinaryObjectFileTypeCode,ResultFileUrl,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,ResultAnalyticalMethod/MethodUrl,ResultAnalyticalMethod/MethodDescriptionText,LaboratoryName,AnalysisStartDate,ResultLaboratoryCommentText,ResultDetectionQuantitationLimitUrl,DetectionQuantitationLimitTypeName,DetectionQuantitationLimitMeasure/MeasureValue,DetectionQuantitationLimitMeasure/MeasureUnitCode,LabSamplePreparationUrl,LastUpdated,ProviderName
DRBC,Delaware River Basin Commission,DRBC-EB080920231335108427-53-8,Quality Control Sample-Equipment Blank,Water,,2023-08-09,13:35:00,EDT,,,,,,,,,,,,NFWF Yr3 PFAS,NFWF Yr3 PFAS,,DRBC-EB,Equipment Blank,,,,,39.8543000000,-75.3290000000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-1066006519,Not Detected,,Perfluorohexanesulfonic acid,Unfiltered,,,U,Final,,Actual,,,,,,,,,,CAS# 108427-53-8,,,,,,,,,,MLA110rev2,DRBC,Analytical Procedure for the Analysis of PFAS  by LC/MS/MS Isotope Dilution revision 2,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-EB080920231335108427-53-8/results/1066006519/resdetectqntlmts,Lower Reporting Limit,0.454,ng/L,,2025-06-18T11:33:47,STORET
DRBC,Delaware River Basin Commission,DRBC-YAR-2090720231530108427-53-8,Quality Control Sample-Field Replicate,Water,,2023-08-23,15:30:00,EDT,,,,,,,,,,,,NFWF Yr3 PFAS,NFWF Yr3 PFAS,,DRBC-YAR,"Yardley, PA",,,,,40.2795200000,-74.8593050000,POCIS,DRBC,Polar Organic Chemical Integrative Sampler,Sorption Media between 2 porus membranes in a stainless steel housing,Polar Orga. Chem. Integrative Sampler,STORET-1067018122,,,Perfluorohexanesulfonic acid,Unfiltered,2.97,ng,,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA110rev2,DRBC,Analytical Procedure for the Analysis of PFAS  by LC/MS/MS Isotope Dilution revision 2,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-YAR-2090720231530108427-53-8/results/1067018122/resdetectqntlmts,Lower Reporting Limit,0.405,ng,,2025-07-07T12:42:48,STORET
DRBC,Delaware River Basin Commission,DRBC-NC-3090420231345108427-53-8,Quality Control Sample-Field Replicate,Water,,2023-08-23,13:45:00,EDT,,,,,,,,,,,,NFWF Yr3 PFAS,NFWF Yr3 PFAS,,DRBC-NC,Neshaminy Creek,,,,,40.0758730000,-74.9090430000,POCIS,DRBC,Polar Organic Chemical Integrative Sampler,Sorption Media between 2 porus membranes in a stainless steel housing,Polar Orga. Chem. Integrative Sampler,STORET-1067018042,,,Perfluorohexanesulfonic acid,Unfiltered,23.5,ng,,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA110rev2,DRBC,Analytical Procedure for the Analysis of PFAS  by LC/MS/MS Isotope Dilution revision 2,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-NC-3090420231345108427-53-8/results/1067018042/resdetectqntlmts,Lower Reporting Limit,0.41,ng,,2025-07-07T12:42:47,STORET
DRBC,Delaware River Basin Commission,DRBC-PPC101720231120108427-53-8,Sample-Routine,Water,,2023-10-17,11:20:00,EDT,,,,,,,,,,,,PDE BIL,PDE BIL Trib Toxics,,DRBC-PPC,Pennypack Creek,,,,,40.0359950000,-75.0213170000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-1066002593,,,Perfluorohexanesulfonic acid,Unfiltered,3.25,ng/L,,Final,,Actual,,,,,,,,,,108427-53-8,,,,,,,,,,MLA110rev2,DRBC,Analytical Procedure for the Analysis of PFAS  by LC/MS/MS Isotope Dilution revision 2,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-PPC101720231120108427-53-8/results/1066002593/resdetectqntlmts,Lower Reporting Limit,0.411,ng/L,,2025-06-18T09:28:56,STORET
DRBC,Delaware River Basin Commission,DRBC-FM-2090120231250108427-53-8,Quality Control Sample-Field Replicate,Water,,2023-08-23,12:50:00,EDT,,,,,,,,,,,,NFWF Yr3 PFAS,NFWF Yr3 PFAS,,DRBC-FM,Fort Mifflin,,,,,39.8748000000,-75.2103000000,POCIS,DRBC,Polar Organic Chemical Integrative Sampler,Sorption Media between 2 porus membranes in a stainless steel housing,Polar Orga. Chem. Integrative Sampler,STORET-1067017442,,,Perfluorohexanesulfonic acid,Unfiltered,4.75,ng,,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA110rev2,DRBC,Analytical Procedure for the Analysis of PFAS  by LC/MS/MS Isotope Dilution revision 2,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-FM-2090120231250108427-53-8/results/1067017442/resdetectqntlmts,Lower Reporting Limit,0.399,ng,,2025-07-07T12:42:40,STORET
DRBC,Delaware River Basin Commission,DRBC-SR102320231500108427-53-8,Sample-Routine,Water,,2023-10-23,15:00:00,EDT,,,,,,,,,,,,PDE BIL,PDE BIL Trib Toxics,,DRBC-SR,Schuylkill River,,,,,39.9131600000,-75.2059000000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-1066002793,Present Below Quantification Limit,,Perfluorohexanesulfonic acid,Unfiltered,,,J,Final,,Actual,,,,,,,,,,108427-53-8,,,,,,,,,,MLA110rev2,DRBC,Analytical Procedure for the Analysis of PFAS  by LC/MS/MS Isotope Dilution revision 2,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-SR102320231500108427-53-8/results/1066002793/resdetectqntlmts,Lower Reporting Limit,0.393,ng/L,,2025-06-18T09:29:01,STORET
DRBC,Delaware River Basin Commission,DRBC-NC-dup101820231130108427-53-8,Quality Control Sample-Blind Duplicate,Water,,2023-10-18,11:30:00,EDT,,,,,,,,,,,,PDE BIL,PDE BIL Trib Toxics,,DRBC-NC,Neshaminy Creek,,,,,40.0758730000,-74.9090430000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-1066002553,,,Perfluorohexanesulfonic acid,Unfiltered,5.97,ng/L,,Final,,Actual,,,,,,,,,,108427-53-8,,,,,,,,,,MLA110rev2,DRBC,Analytical Procedure for the Analysis of PFAS  by LC/MS/MS Isotope Dilution revision 2,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-NC-dup101820231130108427-53-8/results/1066002553/resdetectqntlmts,Lower Reporting Limit,0.393,ng/L,,2025-06-18T09:28:56,STORET
DRBC,Delaware River Basin Commission,DRBC-NC101820231130108427-53-8,Sample-Routine,Water,,2023-10-18,11:30:00,EDT,,,,,,,,,,,,PDE BIL,PDE BIL Trib Toxics,,DRBC-NC,Neshaminy Creek,,,,,40.0758730000,-74.9090430000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-1066002473,,,Perfluorohexanesulfonic acid,Unfiltered,6.4,ng/L,,Final,,Actual,,,,,,,,,,108427-53-8,,,,,,,,,,MLA110rev2,DRBC,Analytical Procedure for the Analysis of PFAS  by LC/MS/MS Isotope Dilution revision 2,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-NC101820231130108427-53-8/results/1066002473/resdetectqntlmts,Lower Reporting Limit,0.39,ng/L,,2025-06-18T09:28:54,STORET
DRBC,Delaware River Basin Commission,DRBC-FM-3090120231250108427-53-8,Quality Control Sample-Field Replicate,Water,,2023-08-23,12:50:00,EDT,,,,,,,,,,,,NFWF Yr3 PFAS,NFWF Yr3 PFAS,,DRBC-FM,Fort Mifflin,,,,,39.8748000000,-75.2103000000,POCIS,DRBC,Polar Organic Chemical Integrative Sampler,Sorption Media between 2 porus membranes in a stainless steel housing,Polar Orga. Chem. Integrative Sampler,STORET-1067017482,,,Perfluorohexanesulfonic acid,Unfiltered,5.94,ng,,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA110rev2,DRBC,Analytical Procedure for the Analysis of PFAS  by LC/MS/MS Isotope Dilution revision 2,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-FM-3090120231250108427-53-8/results/1067017482/resdetectqntlmts,Lower Reporting Limit,0.397,ng,,2025-07-07T12:42:40,STORETDRBC,Delaware River Basin Commission,DRBC-P12:101707:1340:375-95-1,Sample-Routine,Water,,2007-10-17,13:40:00,EST,,,,,,,,,,,,PFAS Surface Water,Per- and polyfluoroalkyl substances,,DRBC-P12,105,,,,,39.9947700000,-75.0597800000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-872441277,,,Perfluorononanoic acid,,3.32,ng/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA-060,DRBC,SGS AXYS Method MLA-060,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-P12%3A101707%3A1340%3A375-95-1/results/872441277/resdetectqntlmts,Estimated Detection Level,1.07,ng/L,,2021-01-20T15:08:31,STORET
DRBC,Delaware River Basin Commission,DRBC-P12:80608:1400:375-95-1,Sample-Routine,Water,,2008-08-06,14:00:00,EST,,,,,,,,,,,,PFAS Surface Water,Per- and polyfluoroalkyl substances,,DRBC-P12,105,,,,,39.9947700000,-75.0597800000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-872441380,,,Perfluorononanoic acid,,4.25,ng/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA-060,DRBC,SGS AXYS Method MLA-060,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-P12%3A80608%3A1400%3A375-95-1/results/872441380/resdetectqntlmts,Estimated Detection Level,2.47,ng/L,,2021-01-20T15:08:34,STORET
DRBC,Delaware River Basin Commission,DRBC-P12:102209:1020:375-95-1,Sample-Routine,Water,,2009-10-22,10:20:00,EST,,,,,,,,,,,,PFAS Surface Water,Per- and polyfluoroalkyl substances,,DRBC-P12,105,,,,,39.9947700000,-75.0597800000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-872441439,,,Perfluorononanoic acid,,3.68,ng/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA-060,DRBC,SGS AXYS Method MLA-060,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-P12%3A102209%3A1020%3A375-95-1/results/872441439/resdetectqntlmts,Estimated Detection Level,1.01,ng/L,,2021-01-20T15:08:35,STORET
DRBC,Delaware River Basin Commission,DRBC-P11:80315:1436:375-95-1,Sample-Routine,Water,,2015-08-03,14:36:00,EST,,,,,,,,,,,,PFAS Surface Water,Per- and polyfluoroalkyl substances,,DRBC-P11,105,,,,,39.9947700000,-75.0597800000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-872467556,Not Detected,,Perfluorononanoic acid,,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA-060,DRBC,SGS AXYS Method MLA-060,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-P11%3A80315%3A1436%3A375-95-1/results/872467556/resdetectqntlmts,Estimated Detection Level,1.02,ng/L,,2021-01-21T10:48:38,STORET
DRBC,Delaware River Basin Commission,DRBC-P6:80315:1130:375-95-1,Sample-Routine,Water,,2015-08-03,11:30:00,EST,,,,,,,,,,,,PFAS Surface Water,Per- and polyfluoroalkyl substances,,DRBC-P6,85,,,,,39.8505500000,-75.3270900000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-872467629,Not Detected,,Perfluorononanoic acid,,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA-060,DRBC,SGS AXYS Method MLA-060,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-P6%3A80315%3A1130%3A375-95-1/results/872467629/resdetectqntlmts,Estimated Detection Level,3.88,ng/L,,2021-01-21T10:48:39,STORET
DRBC,Delaware River Basin Commission,DRBC-PPJM254:92016:1241:375-95-1,Sample-Routine,Water,,2016-09-20,12:41:00,EST,,,,,,,,,,,,PFAS Surface Water,Per- and polyfluoroalkyl substances,,DRBC-PPJM254,253.65,,,,,41.3715750000,-74.6973220000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-872467507,Not Detected,,Perfluorononanoic acid,,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA-060,DRBC,SGS AXYS Method MLA-060,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-PPJM254%3A92016%3A1241%3A375-95-1/results/872467507/resdetectqntlmts,Estimated Detection Level,0.973,ng/L,,2021-01-21T10:48:37,STORET
DRBC,Delaware River Basin Commission,DRBC-PPJM254:92016:1415:375-95-1,Quality Control Sample-Field Blank,Water,,2016-09-20,14:15:00,EST,,,,,,,,,,,,PFAS Surface Water,Per- and polyfluoroalkyl substances,,DRBC-PPJM254,253.65,,,,,41.3715750000,-74.6973220000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-872467535,Not Detected,,Perfluorononanoic acid,,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA-060,DRBC,SGS AXYS Method MLA-060,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-PPJM254%3A92016%3A1415%3A375-95-1/results/872467535/resdetectqntlmts,Estimated Detection Level,1.11,ng/L,,2021-01-21T10:48:37,STORET
DRBC,Delaware River Basin Commission,DRBC-PLAM149:92016:836:375-95-1,Sample-Routine,Water,,2016-09-20,08:36:00,EST,,,,,,,,,,,,PFAS Surface Water,Per- and polyfluoroalkyl substances,,DRBC-PLAM149,148.7,,,,,40.3649310000,-74.9489920000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-872467526,Not Detected,,Perfluorononanoic acid,,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA-060,DRBC,SGS AXYS Method MLA-060,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-PLAM149%3A92016%3A836%3A375-95-1/results/872467526/resdetectqntlmts,Estimated Detection Level,1.05,ng/L,,2021-01-21T10:48:37,STORET
DRBC,Delaware River Basin Commission,DRBC-PEAST183:92016:1023:375-95-1,Sample-Routine,Water,,2016-09-20,10:23:00,EST,,,,,,,,,,,,PFAS Surface Water,Per- and polyfluoroalkyl substances,,DRBC-PEAST183,183.82,,,,,40.6945000000,-75.2037970000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-872467517,Not Detected,,Perfluorononanoic acid,,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA-060,DRBC,SGS AXYS Method MLA-060,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-PEAST183%3A92016%3A1023%3A375-95-1/results/872467517/resdetectqntlmts,Estimated Detection Level,1.01,ng/L,,2021-01-21T10:48:37,STORET
DRBC,Delaware River Basin Commission,DRBC-PLAM149:92016:857:375-95-1,Quality Control Sample-Blind Duplicate,Water,,2016-09-20,08:57:00,EST,,,,,,,,,,,,PFAS Surface Water,Per- and polyfluoroalkyl substances,,DRBC-PLAM149,148.7,,,,,40.3649310000,-74.9489920000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-872467543,Not Detected,,Perfluorononanoic acid,,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA-060,DRBC,SGS AXYS Method MLA-060,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-PLAM149%3A92016%3A857%3A375-95-1/results/872467543/resdetectqntlmts,Estimated Detection Level,1.13,ng/L,,2021-01-21T10:48:38,STORET
DRBC,Delaware River Basin Commission,DRBC-PNRB289:92016:1402:375-95-1,Sample-Routine,Water,,2016-09-20,14:02:00,EST,,,,,,,,,,,,PFAS Surface Water,Per- and polyfluoroalkyl substances,,DRBC-PNRB289,289.9,,,,,41.6113890000,-75.0616890000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-872467497,Not Detected,,Perfluorononanoic acid,,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA-060,DRBC,SGS AXYS Method MLA-060,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-PNRB289%3A92016%3A1402%3A375-95-1/results/872467497/resdetectqntlmts,Estimated Detection Level,1.68,ng/L,,2021-01-21T10:48:37,STORET
